"schoolid" "id" "name" "type" "black09" "size09" "lep09" "lowinc09" "rwarnp" "rbelowp" "rmeetp" "rexceedp" "mwarnp" "mbelowp" "mmeetp" "mexceedp" "school" "state" "charter" "magnet" "latitude" "longitude" "schoolid2" "agencyid" "congress" "grade4" "county"
"2170" "3505017001001" "350501700041001" "Seneca Elem School South Campus  " "01" 2 214 0 24.7 NA NA NA NA NA NA NA NA "SENECA ELEM SCHOOL SOUTH CAMPUS" "Illinois" "2-No" "2-No" 41.30901 -88.607532 "*3505017001001" "35-050-1700-04" 1716 "2-No" "LASALLE COUNTY"
"2171" "3505017002001" "350501700042001" "Seneca Grade School North Campus " "02" 1.6 272 0 25.6 1.9 20.4 48.1 29.6 0 11.1 68.5 20.4 "SENECA GRADE SCHOOL NORTH CAMPUS" "Illinois" "2-No" "2-No" 41.30901 -88.607532 "*3505017002001" "35-050-1700-04" 1716 "1-Yes" "LASALLE COUNTY"
"2172" "3505017502001" "350501750042001" "Dimmick Comm Cons School         " "02" 0 75 0 10.6 0 25 16.7 58.3 8.3 16.7 50 25 "DIMMICK COMM CONS SCHOOL" "Illinois" "2-No" "2-No" 41.412323 -89.108222 "*3505017502001" "35-050-1750-04" 1716 "1-Yes" "LASALLE COUNTY"
"2173" "3505018502001" "350501850042001" "Waltham Elementary School        " "02" 0.8 196 0 6.8 0 8.3 55.6 36.1 0 5.6 55.6 38.9 "WALTHAM ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.41089 -88.98255 "*3505018502001" "35-050-1850-04" 1716 "1-Yes" "LASALLE COUNTY"
"2174" "3505019502001" "350501950042001" "Wallace Elem School              " "02" 2.8 275 0 23.1 0 15.4 41 43.6 0 2.6 61.5 35.9 "WALLACE ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.412085 -88.88047 "*3505019502001" "35-050-1950-04" 1716 "1-Yes" "LASALLE COUNTY"
"2175" "3505021002001" "350502100042001" "Milton Pope Elem School          " "02" 0 208 0 10.8 4.3 4.3 39.1 52.2 0 4.3 34.8 60.9 "MILTON POPE ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.397695 -88.633933 "*3505021002001" "35-050-2100-04" 1716 "1-Yes" "LASALLE COUNTY"
"2176" "3505023002001" "350502300042001" "Rutland Elem School              " "02" 5.8 49 0 20.9 NA NA NA NA NA NA NA NA "RUTLAND ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.399317 -88.752302 "*3505023002001" "35-050-2300-04" 1716 "1-Yes" "LASALLE COUNTY"
"2177" "3505028000001" "350502800170001" "Mendota Twp High School          " "00" 0.3 571 7.4 32.2 NA NA NA NA NA NA NA NA "MENDOTA TWP HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.567295 -89.138183 "*3505028000001" "35-050-2800-17" 1716 "2-No" "LASALLE COUNTY"
"2178" "3505028902002" "350502890042002" "Lincoln Elem School              " "02" 0.4 218 13.1 54.4 NA NA NA NA NA NA NA NA "LINCOLN ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.5495 -89.112537 "*3505028902002" "35-050-2890-04" 1716 "1-Yes" "LASALLE COUNTY"
"2179" "3505028902003" "350502890042003" "Blackstone Elem School           " "02" 1.6 213 15 54.3 NA NA NA NA NA NA NA NA "BLACKSTONE ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.548672 -89.129638 "*3505028902003" "35-050-2890-04" 1716 "2-No" "LASALLE COUNTY"
"2180" "3505042502001" "350504250262001" "Lostant Elem School              " "02" 0 57 0 27.7 0 25 41.7 33.3 0 16.7 50 33.3 "LOSTANT ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.141199 -89.062529 "*3505042502001" "35-050-4250-26" 1716 "1-Yes" "LASALLE COUNTY"
"2181" "3805402100001" "380540210260001" "Hartsburg-Emden Jr-Sr High School" "00" 1.2 127 0 41 NA NA NA NA NA NA NA NA "HARTSBURG-EMDEN JR-SR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.24908 -89.443662 "*3805402100001" "38-054-0210-26" 1718 "2-No" "LOGAN COUNTY"
"2182" "3805402102004" "380540210262004" "Emden Elementary School          " "02" 0 30 0 50.7 0 46.7 46.7 6.7 0 26.7 53.3 20 "EMDEN ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.296917 -89.48595 "*3805402102004" "38-054-0210-26" 1718 "1-Yes" "LOGAN COUNTY"
"2183" "3805402300001" "380540230260001" "Mount Pulaski High School        " "00" 1.1 137 0 21 NA NA NA NA NA NA NA NA "MOUNT PULASKI HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.008025 -89.288479 "*3805402300001" "38-054-0230-26" 1718 "2-No" "LOGAN COUNTY"
"2184" "3805402302002" "380540230262002" "Mount Pulaski Elem School        " "02" 0.3 338 0 26.6 0 19.2 61.5 19.2 0 15.4 50 34.6 "MOUNT PULASKI ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.010333 -89.28068 "*3805402302002" "38-054-0230-26" 1718 "1-Yes" "LOGAN COUNTY"
"2185" "3805402701001" "380540270021001" "Lincoln Jr High School           " "01" 3.4 339 0.3 44.7 NA NA NA NA NA NA NA NA "LINCOLN JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.149864 -89.366496 "*3805402701001" "38-054-0270-02" 1718 "2-No" "LOGAN COUNTY"
"2186" "3805402702003" "380540270022003" "Adams Elem School                " "02" 1.8 71 0 45.9 NA NA NA NA NA NA NA NA "ADAMS ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.16256 -89.359297 "*3805402702003" "38-054-0270-02" 1718 "2-No" "LOGAN COUNTY"
"2187" "3805402702004" "380540270022004" "Central Elem School              " "02" 2.9 164 0 49.8 0 13.5 51.4 35.1 0 8.1 73 18.9 "CENTRAL ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.149539 -89.368465 "*3805402702004" "38-054-0270-02" 1718 "1-Yes" "LOGAN COUNTY"
"2188" "3805402702005" "380540270022005" "Jefferson Elem School            " "02" 3 63 0 78.2 NA NA NA NA NA NA NA NA "JEFFERSON ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.147584 -89.37856 "*3805402702005" "38-054-0270-02" 1718 "2-No" "LOGAN COUNTY"
"2189" "3805402702006" "380540270022006" "Northwest Elem School            " "02" 2.8 138 2.3 58.2 0 35 32.5 32.5 0 17.5 55 27.5 "NORTHWEST ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.154612 -89.376227 "*3805402702006" "38-054-0270-02" 1718 "1-Yes" "LOGAN COUNTY"
"2190" "3805402702007" "380540270022007" "Washington-Monroe Elem School    " "02" 4 234 0 51.3 0 12.5 56.3 31.3 2.1 6.3 56.3 35.4 "WASHINGTON-MONROE ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.145527 -89.357957 "*3805402702007" "38-054-0270-02" 1718 "1-Yes" "LOGAN COUNTY"
"2191" "3805406102001" "380540610042001" "Chester-East Lincoln Elem School " "02" 1.3 262 0 24.1 0 17.6 52.9 29.4 0 20.6 58.8 20.6 "CHESTER-EAST LINCOLN ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.137119 -89.346252 "*3805406102001" "38-054-0610-04" 1718 "1-Yes" "LOGAN COUNTY"
"2192" "3805408802005" "380540880022005" "New Holland-Middletown Elem Sch  " "02" 0 56 0 33.3 0 23.1 53.8 23.1 0 7.7 69.2 23.1 "NEW HOLLAND-MIDDLETOWN ELEM SCH" "Illinois" "2-No" "2-No" 40.098869 -89.58592 "*3805408802005" "38-054-0880-02" 1718 "1-Yes" "LOGAN COUNTY"
"2193" "3805409202001" "380540920042001" "West Lincoln-Broadwell Elem Sch  " "02" 0 123 0 7.4 0 12.5 37.5 50 0 6.3 25 68.8 "WEST LINCOLN-BROADWELL ELEM SCH" "Illinois" "2-No" "2-No" 40.157159 -89.404876 "*3805409202001" "38-054-0920-04" 1718 "1-Yes" "LOGAN COUNTY"
"2194" "3805440400001" "380544040160001" "Lincoln Comm High School         " "00" 3.4 794 0.1 28.6 NA NA NA NA NA NA NA NA "LINCOLN COMM HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.137098 -89.356595 "*3805440400001" "38-054-4040-16" 1718 "2-No" "LOGAN COUNTY"
"2195" "3806012600001" "380601260260001" "Havana High School               " "00" 0 294 0 39.1 NA NA NA NA NA NA NA NA "HAVANA HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.295399 -90.054044 "*3806012600001" "38-060-1260-26" 1718 "2-No" "MASON COUNTY"
"2196" "3806012601001" "380601260261001" "Havana Jr High School            " "01" 0 294 0 47.8 NA NA NA NA NA NA NA NA "HAVANA JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.295842 -90.049685 "*3806012601001" "38-060-1260-26" 1718 "2-No" "MASON COUNTY"
"2197" "3806012602002" "380601260262002" "New Central Elem School          " "02" 0 356 0 54.4 0 24.2 57.6 18.2 0 6.1 72.7 21.2 "NEW CENTRAL ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.30181 -90.05856 "*3806012602002" "38-060-1260-26" 1718 "1-Yes" "MASON COUNTY"
"2198" "3806018900001" "380601890260001" "Illini Central High School       " "00" 0 227 0 29.1 NA NA NA NA NA NA NA NA "ILLINI CENTRAL HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.203307 -89.707954 "*3806018900001" "38-060-1890-26" 1718 "2-No" "MASON COUNTY"
"2199" "3806018901001" "380601890261001" "Illini Central Middle School     " "01" 0 149 0 41.6 NA NA NA NA NA NA NA NA "ILLINI CENTRAL MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 40.203096 -89.707928 "*3806018901001" "38-060-1890-26" 1718 "2-No" "MASON COUNTY"
"2200" "3806018902001" "380601890262001" "Illini Central Grade School      " "02" 0 378 0 41.5 0 24.6 50.8 24.6 0 1.5 78.5 20 "ILLINI CENTRAL GRADE SCHOOL" "Illinois" "2-No" "2-No" 40.203307 -89.707954 "*3806018902001" "38-060-1890-26" 1718 "1-Yes" "MASON COUNTY"
"2201" "3806019100001" "380601910260001" "Midwest Central High School      " "00" 0.6 318 0.3 27.6 NA NA NA NA NA NA NA NA "MIDWEST CENTRAL HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.415665 -89.781437 "*3806019100001" "38-060-1910-26" 1718 "2-No" "MASON COUNTY"
"2202" "3806019101003" "380601910261003" "Midwest Central Middle School    " "01" 0.4 242 0 34.3 NA NA NA NA NA NA NA NA "MIDWEST CENTRAL MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 40.407466 -89.643106 "*3806019101003" "38-060-1910-26" 1718 "2-No" "TAZEWELL COUNTY"
"2203" "3806019102003" "380601910262003" "Midwest Central Primary School   " "02" 0.7 494 0 44.7 1.2 14.6 53.7 30.5 2.4 6.1 76.8 14.6 "MIDWEST CENTRAL PRIMARY SCHOOL" "Illinois" "2-No" "2-No" 40.415431 -89.775148 "*3806019102003" "38-060-1910-26" 1718 "1-Yes" "MASON COUNTY"
"2204" "3806520000001" "380652000260001" "Greenview Jr/Sr High School      " "00" 0 73 0 19.8 NA NA NA NA NA NA NA NA "GREENVIEW JR/SR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.079423 -89.740215 "*3806520000001" "38-065-2000-26" 1718 "2-No" "MENARD COUNTY"
"2205" "3806520002001" "380652000262001" "Greenview Elementary School      " "02" 0.8 89 0 34.6 0 27.3 72.7 0 0 9.1 63.6 27.3 "GREENVIEW ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.079423 -89.740215 "*3806520002001" "38-065-2000-26" 1718 "1-Yes" "MENARD COUNTY"
"2206" "3806520200001" "380652020260001" "Porta High School                " "00" 0.5 368 0 18.6 NA NA NA NA NA NA NA NA "PORTA HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.013484 -89.862876 "*3806520200001" "38-065-2020-26" 1718 "2-No" "MENARD COUNTY"
"2207" "3806520201003" "380652020261003" "Porta Jr High School             " "01" 1 152 0 25.4 NA NA NA NA NA NA NA NA "PORTA JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.015687 -89.859702 "*3806520201003" "38-065-2020-26" 1718 "2-No" "MENARD COUNTY"
"2208" "3806520202003" "380652020262003" "Petersburg Elem School           " "02" 0 254 0 24.4 NA NA NA NA NA NA NA NA "PETERSBURG ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.008846 -89.855302 "*3806520202003" "38-065-2020-26" 1718 "2-No" "MENARD COUNTY"
"2209" "3806520202006" "380652020262006" "Porta Central                    " "02" 0.3 298 0 28.9 0 24.3 45.7 30 1.4 12.9 64.3 21.4 "PORTA CENTRAL" "Illinois" "2-No" "2-No" 40.015698 -89.859673 "*3806520202006" "38-065-2020-26" 1718 "1-Yes" "MENARD COUNTY"
"2210" "3806521300001" "380652130260001" "Athens Sr High School            " "00" 0.3 272 0 14.7 NA NA NA NA NA NA NA NA "ATHENS SR HIGH SCHOOL" "Illinois" "2-No" "2-No" 39.961568 -89.717471 "*3806521300001" "38-065-2130-26" 1718 "2-No" "MENARD COUNTY"
"2211" "3806521301001" "380652130261001" "Athens Junior High School        " "01" 0 129 0 16.7 NA NA NA NA NA NA NA NA "ATHENS JUNIOR HIGH SCHOOL" "Illinois" "2-No" "2-No" 39.961562 -89.717452 "*3806521301001" "38-065-2130-26" 1718 "2-No" "MENARD COUNTY"
"2212" "3806521302001" "380652130262001" "Cantrall Intermediate School     " "02" 0.4 195 0 19.9 0 18.2 54.5 27.3 2.3 13.6 53.4 30.7 "CANTRALL INTERMEDIATE SCHOOL" "Illinois" "2-No" "2-No" 39.939522 -89.676849 "*3806521302001" "38-065-2130-26" 1718 "1-Yes" "SANGAMON COUNTY"
"2213" "3806521302003" "380652130262003" "Cantrall Elem School             " "02" 0.5 343 0 20.6 NA NA NA NA NA NA NA NA "CANTRALL ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.939725 -89.674969 "*3806521302003" "38-065-2130-26" 1718 "2-No" "SANGAMON COUNTY"
"2214" "3905500100001" "390550010260001" "Argenta-Oreana High School       " "00" 2.7 259 0 24.7 NA NA NA NA NA NA NA NA "ARGENTA-OREANA HIGH SCHOOL" "Illinois" "2-No" "2-No" 39.986443 -88.819153 "*3905500100001" "39-055-0010-26" 1713 "2-No" "MACON COUNTY"
"2215" "3905500101001" "390550010261001" "Argenta-Oreana Middle School     " "01" 4.2 197 0 40.3 NA NA NA NA NA NA NA NA "ARGENTA-OREANA MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 39.985657 -88.82001 "*3905500101001" "39-055-0010-26" 1713 "2-No" "MACON COUNTY"
"2216" "3905500102002" "390550010262002" "Argenta-Oreana Elementary School " "02" 2.6 463 0 37.9 0 18.4 51.3 30.3 0 3.9 69.7 26.3 "ARGENTA-OREANA ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 39.936859 -88.872047 "*3905500102002" "39-055-0010-26" 1713 "1-Yes" "MACON COUNTY"
"2217" "3905500200001" "390550020260001" "Maroa-Forsyth Senior High Sch    " "00" 4.2 340 0.3 8.9 NA NA NA NA NA NA NA NA "MAROA-FORSYTH SENIOR HIGH SCH" "Illinois" "2-No" "2-No" 40.037174 -88.961598 "*3905500200001" "39-055-0020-26" 1713 "2-No" "MACON COUNTY"
"2218" "3905500201001" "390550020261001" "Maroa-Forsyth Middle School      " "01" 5 180 0.5 13.6 NA NA NA NA NA NA NA NA "MAROA-FORSYTH MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 40.036324 -88.960691 "*3905500201001" "39-055-0020-26" 1713 "2-No" "MACON COUNTY"
"2219" "3905500202003" "390550020262003" "Maroa-Forsyth Grade School       " "02" 5.2 322 0.8 15.7 NA NA NA NA NA NA NA NA "MAROA-FORSYTH GRADE SCHOOL" "Illinois" "2-No" "2-No" 39.935316 -88.943019 "*3905500202003" "39-055-0020-26" 1713 "1-Yes" "MACON COUNTY"
"2220" "3905500300001" "390550030260001" "Mt Zion High School              " "00" 0.8 703 0 7.5 NA NA NA NA NA NA NA NA "MT ZION HIGH SCHOOL" "Illinois" "2-No" "2-No" 39.767448 -88.876077 "*3905500300001" "39-055-0030-26" 1713 "2-No" "MACON COUNTY"
"2221" "3905500301001" "390550030261001" "Mt Zion Jr High School           " "01" 1.1 330 0 13.7 NA NA NA NA NA NA NA NA "MT ZION JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 39.765569 -88.873794 "*3905500301001" "39-055-0030-26" 1713 "2-No" "MACON COUNTY"
"2222" "3905500302004" "390550030262004" "McGaughey Elem School            " "02" 0.6 428 0 11.9 NA NA NA NA NA NA NA NA "MCGAUGHEY ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.777937 -88.889525 "*3905500302004" "39-055-0030-26" 1713 "2-No" "MACON COUNTY"
"2223" "3905500302005" "390550030262005" "Mt Zion Elem School              " "02" 0.5 332 0.5 15.8 NA NA NA NA NA NA NA NA "MT ZION ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.773539 -88.878809 "*3905500302005" "39-055-0030-26" 1713 "2-No" "MACON COUNTY"
"2224" "3905500302006" "390550030262006" "Mt Zion Intermediate School      " "02" 0.7 524 0.2 13.7 0 10.5 49 40.5 0.5 5 47 47.5 "MT ZION INTERMEDIATE SCHOOL" "Illinois" "2-No" "2-No" 39.767424 -88.87372 "*3905500302006" "39-055-0030-26" 1713 "1-Yes" "MACON COUNTY"
"2225" "3905500900001" "390550090260001" "Sangamon Valley High School      " "00" 0 185 0 22.6 NA NA NA NA NA NA NA NA "SANGAMON VALLEY HIGH SCHOOL" "Illinois" "2-No" "2-No" 39.856839 -89.161096 "*3905500900001" "39-055-0090-26" 1713 "2-No" "MACON COUNTY"
"2226" "3905500901001" "390550090261001" "Sangamon Valley Middle School    " "01" 0 128 0 32.3 NA NA NA NA NA NA NA NA "SANGAMON VALLEY MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 39.85018 -89.2444 "*3905500901001" "39-055-0090-26" 1718 "2-No" "SANGAMON COUNTY"
"2227" "3905500902001" "390550090262001" "Harristown Elem School           " "02" 0 185 0 24.3 0 6.7 56.7 36.7 0 0 56.7 43.3 "HARRISTOWN ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.850865 -89.085782 "*3905500902001" "39-055-0090-26" 1713 "1-Yes" "MACON COUNTY"
"2228" "3905500902002" "390550090262002" "Illiopolis Elem School           " "02" 0.5 167 0 35.6 0 9.5 57.1 33.3 0 4.8 52.4 42.9 "ILLIOPOLIS ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.85018 -89.2444 "*3905500902002" "39-055-0090-26" 1718 "1-Yes" "SANGAMON COUNTY"
"2229" "3905501100001" "390550110260001" "Warrensburg-Latham High School   " "00" 1.8 298 0 18.3 NA NA NA NA NA NA NA NA "WARRENSBURG-LATHAM HIGH SCHOOL" "Illinois" "2-No" "2-No" 39.932518 -89.068229 "*3905501100001" "39-055-0110-26" 1713 "2-No" "MACON COUNTY"
"2230" "3905501102001" "390550110262001" "Warrensburg-Latham Elem/Middle   " "02" 2 680 0 32.2 0 8 56 36 0 2.7 52 45.3 "WARRENSBURG-LATHAM ELEM SCH" "Illinois" "2-No" "2-No" 39.930948 -89.068145 "*3905501102001" "39-055-0110-26" 1713 "1-Yes" "MACON COUNTY"
"2231" "3905501500001" "390550150260001" "Meridian High School             " "00" 0.3 291 0 20.8 NA NA NA NA NA NA NA NA "MERIDIAN HIGH SCHOOL" "Illinois" "2-No" "2-No" 39.703138 -88.997653 "*3905501500001" "39-055-0150-26" 1713 "2-No" "MACON COUNTY"
"2232" "3905501501001" "390550150261001" "Meridian Middle School           " "01" 1.2 208 0 27.7 NA NA NA NA NA NA NA NA "MERIDIAN MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 39.695268 -89.12127 "*3905501501001" "39-055-0150-26" 1713 "2-No" "MACON COUNTY"
"2233" "3905501502001" "390550150262001" "Meridian Intermediate School     " "02" 1.1 224 0 28.3 0 14.9 55.4 29.7 0 8.1 60.8 31.1 "MERIDIAN INTERMEDIATE SCHOOL" "Illinois" "2-No" "2-No" 39.69786 -89.12072 "*3905501502001" "39-055-0150-26" 1713 "1-Yes" "MACON COUNTY"
"2234" "3905501502002" "390550150262002" "Meridian Primary School          " "02" 0.4 185 0 29.6 NA NA NA NA NA NA NA NA "MERIDIAN PRIMARY SCHOOL" "Illinois" "2-No" "2-No" 39.709044 -89.004837 "*3905501502002" "39-055-0150-26" 1713 "2-No" "MACON COUNTY"
"2235" "3905506100036" "390550610250036" "Eisenhower High School           " "00" 48.3 914 0 52.7 NA NA NA NA NA NA NA NA "EISENHOWER HIGH SCHOOL" "Illinois" "2-No" "2-No" 39.829097 -88.934595 "*3905506100036" "39-055-0610-25" 1713 "2-No" "MACON COUNTY"
"2236" "3905506100038" "390550610250038" "MacArthur High School            " "00" 43.7 899 0.4 45.2 NA NA NA NA NA NA NA NA "MACARTHUR HIGH SCHOOL" "Illinois" "2-No" "2-No" 39.853171 -88.979997 "*3905506100038" "39-055-0610-25" 1713 "2-No" "MACON COUNTY"
"2237" "3905506101030" "390550610251030" "Thomas Jefferson Middle School   " "01" 41 478 0 67.6 NA NA NA NA NA NA NA NA "THOMAS JEFFERSON MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 39.833864 -88.882068 "*3905506101030" "39-055-0610-25" 1713 "2-No" "MACON COUNTY"
"2238" "3905506101034" "390550610251034" "Stephen Decatur Middle School    " "01" 47.2 412 0 62.5 NA NA NA NA NA NA NA NA "STEPHEN DECATUR MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 39.886143 -88.94288 "*3905506101034" "39-055-0610-25" 1713 "2-No" "MACON COUNTY"
"2239" "3905506102002" "390550610252002" "Brush College Elem School        " "02" 28.3 182 0 82.5 3.3 26.7 60 10 0 13.3 70 16.7 "BRUSH COLLEGE ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.85216 -88.89889 "*3905506102002" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2240" "3905506102004" "390550610252004" "Dennis Elem School               " "02" 46.3 218 0 77.6 3.4 34.5 44.8 17.2 6.7 23.3 63.3 6.7 "DENNIS ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.840292 -88.981692 "*3905506102004" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2241" "3905506102005" "390550610252005" "Durfee Elem School               " "02" 66.1 245 0.3 89.5 0 51.4 43.2 5.4 0 27 51.4 21.6 "DURFEE ELEM SCHOOL" "Illinois" "2-No" "1-Yes" 39.854274 -88.972164 "*3905506102005" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2242" "3905506102007" "390550610252007" "Enterprise Elem School           " "02" 47.3 219 0 76.2 7.7 23.1 61.5 7.7 7.7 23.1 61.5 7.7 "ENTERPRISE ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.815643 -88.982862 "*3905506102007" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2243" "3905506102009" "390550610252009" "Benjamin Franklin Elem School    " "02" 41.6 252 0 72.4 1.9 51.9 35.2 11.1 0 35.8 60.4 3.8 "BENJAMIN FRANKLIN ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.868435 -88.98675 "*3905506102009" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2244" "3905506102010" "390550610252010" "Mary W French Academy            " "02" 62.8 271 0 68.3 2.4 28.6 52.4 16.7 0 16.7 81 2.4 "MARY W FRENCH ACADEMY" "Illinois" "2-No" "1-Yes" 39.840551 -88.962518 "*3905506102010" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2245" "3905506102011" "390550610252011" "Garfield Montessori School       " "02" 27.2 326 0 42.5 0 17.9 51.3 30.8 0 7.7 53.8 38.5 "GARFIELD MONTESSORI SCHOOL" "Illinois" "2-No" "1-Yes" 39.816035 -88.957782 "*3905506102011" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2246" "3905506102014" "390550610252014" "William Harris Elem School       " "02" 50.6 226 0 78.3 0 42.3 53.8 3.8 0 19.2 69.2 11.5 "WILLIAM HARRIS ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.86295 -88.94911 "*3905506102014" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2247" "3905506102016" "390550610252016" "Muffley Elem School              " "02" 30 309 0 69.4 0 29.4 47.1 23.5 0 21.6 54.9 23.5 "MUFFLEY ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.821764 -88.910446 "*3905506102016" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2248" "3905506102017" "390550610252017" "Oak Grove Accelerated School     " "02" 37 256 0 80.8 0 28.6 60.7 10.7 0 7.1 75 17.9 "OAK GROVE ACCELERATED SCHOOL" "Illinois" "2-No" "2-No" 39.856382 -88.991036 "*3905506102017" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2249" "3905506102019" "390550610252019" "Parsons Accelerated School       " "02" 40.5 270 0 79.7 0 51.3 43.6 5.1 0 35.9 61.5 2.6 "PARSONS ACCELERATED SCHOOL" "Illinois" "2-No" "2-No" 39.886581 -88.965315 "*3905506102019" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2250" "3905506102023" "390550610252023" "South Shores Elem School         " "02" 34.1 308 0 68.8 0 32.1 50.9 17 3.8 22.6 39.6 34 "SOUTH SHORES ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.810603 -88.951378 "*3905506102023" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2251" "3905506102025" "390550610252025" "Stevenson Accelerated School     " "02" 44 243 0 82.7 0 33.3 53.3 13.3 0 23.3 56.7 20 "STEVENSON ACCELERATED SCHOOL" "Illinois" "2-No" "2-No" 39.893642 -88.944971 "*3905506102025" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2252" "3905506102031" "390550610252031" "Michael E Baum Elem School       " "02" 22.8 337 0 65.3 0 32.6 52.2 15.2 0 23.9 58.7 17.4 "MICHAEL E BAUM ELEM SCHOOL" "Illinois" "2-No" "2-No" 39.833479 -88.89354 "*3905506102031" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2253" "3905506102032" "390550610252032" "Johns Hill Magnet School         " "02" 32.2 441 13.7 49.8 0 23.1 34.6 42.3 0 9.8 56.9 33.3 "JOHNS HILL MAGNET SCHOOL" "Illinois" "2-No" "1-Yes" 39.838083 -88.942967 "*3905506102032" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2254" "3905506102034" "390550610252034" "Hope Academy                     " "02" 70.9 344 0 93.8 0 35 50 15 0 10 67.5 22.5 "HOPE ACADEMY" "Illinois" "2-No" "1-Yes" 39.851247 -88.943248 "*3905506102034" "39-055-0610-25" 1713 "1-Yes" "MACON COUNTY"
"2255" "3907400500001" "390740050260001" "Bement High School               " "00" 0.8 91 0 25.6 NA NA NA NA NA NA NA NA "BEMENT HIGH SCHOOL" "Illinois" "2-No" "2-No" 39.921559 -88.56916 "*3907400500001" "39-074-0050-26" 1713 "2-No" "PIATT COUNTY"
"2256" "3907400501001" "390740050261001" "Bement Middle School             " "01" 0 50 0 40.2 NA NA NA NA NA NA NA NA "BEMENT MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 39.921912 -88.568929 "*3907400501001" "39-074-0050-26" 1713 "2-No" "PIATT COUNTY"
"2257" "3907400502001" "390740050262001" "Bement Elementary School         " "02" 0.5 161 0 38.6 0 12.9 54.8 32.3 0 0 48.4 51.6 "BEMENT ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 39.921321 -88.569424 "*3907400502001" "39-074-0050-26" 1713 "1-Yes" "PIATT COUNTY"
